,topic,audience,country_code,citizenship,gender,is_denominator,scholarity,age_range
31283,health care,30000,IQ,Locals,Female,False,HS,18-24
31284,health care,31000,JO,Locals,Female,False,HS,18-24
31285,health care,540,KW,Locals,Female,False,HS,18-24
31286,health care,11000,LB,Locals,Female,False,HS,18-24
31287,health care,14000,LY,Locals,Female,False,HS,18-24
31288,health care,33000,MA,Locals,Female,False,HS,18-24
31289,health care,590,OM,Locals,Female,False,HS,18-24
31290,health care,490,QA,Locals,Female,False,HS,18-24
31291,health care,14000,SA,Locals,Female,False,HS,18-24
31292,health care,1100,SO,Locals,Female,False,HS,18-24
31293,health care,29000,TN,Locals,Female,False,HS,18-24
31294,health care,1900,AE,Locals,Female,False,HS,18-24
31295,health care,3100,YE,Locals,Female,False,HS,18-24
31296,health care,7500,PS,Locals,Female,False,HS,18-24
36992,health care,80000,DZ,Locals,Male,False,GRAD,25-44
36993,health care,3800,BH,Locals,Male,False,GRAD,25-44
36994,health care,610000,EG,Locals,Male,False,GRAD,25-44
36995,health care,160000,IQ,Locals,Male,False,GRAD,25-44
36996,health care,72000,JO,Locals,Male,False,GRAD,25-44
36997,health care,6400,KW,Locals,Male,False,GRAD,25-44
36998,health care,17000,LB,Locals,Male,False,GRAD,25-44
36999,health care,42000,LY,Locals,Male,False,GRAD,25-44
37000,health care,150000,MA,Locals,Male,False,GRAD,25-44
37001,health care,9200,OM,Locals,Male,False,GRAD,25-44
37002,health care,6700,QA,Locals,Male,False,GRAD,25-44
37003,health care,230000,SA,Locals,Male,False,GRAD,25-44
37004,health care,4000,SO,Locals,Male,False,GRAD,25-44
37005,health care,50000,TN,Locals,Male,False,GRAD,25-44
37006,health care,23000,AE,Locals,Male,False,GRAD,25-44
37007,health care,35000,YE,Locals,Male,False,GRAD,25-44
37008,health care,15000,PS,Locals,Male,False,GRAD,25-44
37111,health care,73000,DZ,Locals,Male,False,ND,25-44
37112,health care,3100,BH,Locals,Male,False,ND,25-44
37113,health care,250000,EG,Locals,Male,False,ND,25-44
37114,health care,110000,IQ,Locals,Male,False,ND,25-44
37115,health care,40000,JO,Locals,Male,False,ND,25-44
37116,health care,7000,KW,Locals,Male,False,ND,25-44
37117,health care,13000,LB,Locals,Male,False,ND,25-44
37118,health care,25000,LY,Locals,Male,False,ND,25-44
37119,health care,160000,MA,Locals,Male,False,ND,25-44
37120,health care,6900,OM,Locals,Male,False,ND,25-44
37121,health care,4000,QA,Locals,Male,False,ND,25-44
37122,health care,420000,SA,Locals,Male,False,ND,25-44
37123,health care,1800,SO,Locals,Male,False,ND,25-44
37124,health care,27000,TN,Locals,Male,False,ND,25-44
37125,health care,21000,AE,Locals,Male,False,ND,25-44
37126,health care,18000,YE,Locals,Male,False,ND,25-44
37127,health care,4400,PS,Locals,Male,False,ND,25-44
37230,health care,20000,DZ,Locals,Male,False,HS,25-44
37231,health care,910,BH,Locals,Male,False,HS,25-44
37232,health care,120000,EG,Locals,Male,False,HS,25-44
37233,health care,47000,IQ,Locals,Male,False,HS,25-44
37234,health care,20000,JO,Locals,Male,False,HS,25-44
37235,health care,1500,KW,Locals,Male,False,HS,25-44
37236,health care,4300,LB,Locals,Male,False,HS,25-44
37237,health care,9200,LY,Locals,Male,False,HS,25-44
37238,health care,42000,MA,Locals,Male,False,HS,25-44
37239,health care,2400,OM,Locals,Male,False,HS,25-44
37240,health care,1400,QA,Locals,Male,False,HS,25-44
37241,health care,77000,SA,Locals,Male,False,HS,25-44
37242,health care,870,SO,Locals,Male,False,HS,25-44
37243,health care,13000,TN,Locals,Male,False,HS,25-44
37244,health care,5200,AE,Locals,Male,False,HS,25-44
37245,health care,8900,YE,Locals,Male,False,HS,25-44
37246,health care,3200,PS,Locals,Male,False,HS,25-44
38182,health care,64000,DZ,Locals,Female,False,GRAD,25-44
38183,health care,2300,BH,Locals,Female,False,GRAD,25-44
38184,health care,530000,EG,Locals,Female,False,GRAD,25-44
38185,health care,64000,IQ,Locals,Female,False,GRAD,25-44
