,age_range,gender,citizenship,scholarity,audience,topic,country_code
7674,18-24,Male,Expats,No Degree,570,stroke heart disease,OM
7675,25-44,Male,Expats,No Degree,1100,stroke heart disease,OM
7676,45+,Male,Expats,No Degree,170,stroke heart disease,OM
7677,18-24,Female,Expats,No Degree,120,stroke heart disease,OM
7678,25-44,Female,Expats,No Degree,630,stroke heart disease,OM
7679,45+,Female,Expats,No Degree,360,stroke heart disease,OM
7680,18-24,Male,Expats,High School,120,stroke heart disease,OM
7681,25-44,Male,Expats,High School,470,stroke heart disease,OM
7682,45+,Male,Expats,High School,70,stroke heart disease,OM
7683,18-24,Female,Expats,High School,90,stroke heart disease,OM
7684,25-44,Female,Expats,High School,350,stroke heart disease,OM
7685,45+,Female,Expats,High School,220,stroke heart disease,OM
7686,18-24,Male,Locals,Graduated,140,stroke heart disease,OM
7687,25-44,Male,Locals,Graduated,540,stroke heart disease,OM
7688,45+,Male,Locals,Graduated,50,stroke heart disease,OM
7689,18-24,Female,Locals,Graduated,40,stroke heart disease,OM
7690,25-44,Female,Locals,Graduated,310,stroke heart disease,OM
7691,45+,Female,Locals,Graduated,30,stroke heart disease,OM
7692,18-24,Male,Locals,No Degree,270,stroke heart disease,OM
7693,25-44,Male,Locals,No Degree,410,stroke heart disease,OM
7694,45+,Male,Locals,No Degree,50,stroke heart disease,OM
7695,18-24,Female,Locals,No Degree,90,stroke heart disease,OM
7696,25-44,Female,Locals,No Degree,170,stroke heart disease,OM
7697,45+,Female,Locals,No Degree,80,stroke heart disease,OM
7698,18-24,Male,Locals,High School,50,stroke heart disease,OM
7699,25-44,Male,Locals,High School,160,stroke heart disease,OM
7700,45+,Male,Locals,High School,20,stroke heart disease,OM
7701,18-24,Female,Locals,High School,20,stroke heart disease,OM
7702,25-44,Female,Locals,High School,80,stroke heart disease,OM
7703,45+,Female,Locals,High School,20,stroke heart disease,OM
7704,18-24,Male,Expats,Graduated,1800,stroke heart disease,QA
7705,25-44,Male,Expats,Graduated,7200,stroke heart disease,QA
7706,45+,Male,Expats,Graduated,1600,stroke heart disease,QA
7707,18-24,Female,Expats,Graduated,360,stroke heart disease,QA
7708,25-44,Female,Expats,Graduated,3600,stroke heart disease,QA
7709,45+,Female,Expats,Graduated,990,stroke heart disease,QA
7710,18-24,Male,Expats,No Degree,2500,stroke heart disease,QA
7711,25-44,Male,Expats,No Degree,4500,stroke heart disease,QA
7712,45+,Male,Expats,No Degree,1200,stroke heart disease,QA
7713,18-24,Female,Expats,No Degree,330,stroke heart disease,QA
7714,25-44,Female,Expats,No Degree,1300,stroke heart disease,QA
7715,45+,Female,Expats,No Degree,580,stroke heart disease,QA
7716,18-24,Male,Expats,High School,630,stroke heart disease,QA
7717,25-44,Male,Expats,High School,1600,stroke heart disease,QA
7718,45+,Male,Expats,High School,450,stroke heart disease,QA
7719,18-24,Female,Expats,High School,170,stroke heart disease,QA
7720,25-44,Female,Expats,High School,970,stroke heart disease,QA
7721,45+,Female,Expats,High School,360,stroke heart disease,QA
7722,18-24,Male,Locals,Graduated,510,stroke heart disease,QA
7723,25-44,Male,Locals,Graduated,1000,stroke heart disease,QA
7724,45+,Male,Locals,Graduated,180,stroke heart disease,QA
7725,18-24,Female,Locals,Graduated,150,stroke heart disease,QA
7726,25-44,Female,Locals,Graduated,510,stroke heart disease,QA
7727,45+,Female,Locals,Graduated,170,stroke heart disease,QA
7728,18-24,Male,Locals,No Degree,730,stroke heart disease,QA
7729,25-44,Male,Locals,No Degree,770,stroke heart disease,QA
7730,45+,Male,Locals,No Degree,170,stroke heart disease,QA
7731,18-24,Female,Locals,No Degree,110,stroke heart disease,QA
7732,25-44,Female,Locals,No Degree,310,stroke heart disease,QA
7733,45+,Female,Locals,No Degree,160,stroke heart disease,QA
7734,18-24,Male,Locals,High School,120,stroke heart disease,QA
7735,25-44,Male,Locals,High School,250,stroke heart disease,QA
7736,45+,Male,Locals,High School,30,stroke heart disease,QA
7737,18-24,Female,Locals,High School,40,stroke heart disease,QA
7738,25-44,Female,Locals,High School,130,stroke heart disease,QA
7739,45+,Female,Locals,High School,30,stroke heart disease,QA
7740,18-24,Male,Expats,Graduated,8100,stroke heart disease,SA
7741,25-44,Male,Expats,Graduated,50000,stroke heart disease,SA
7742,45+,Male,Expats,Graduated,9800,stroke heart disease,SA
7743,18-24,Female,Expats,Graduated,2100,stroke heart disease,SA
7744,25-44,Female,Expats,Graduated,18000,stroke heart disease,SA
7745,45+,Female,Expats,Graduated,5700,stroke heart disease,SA
7746,18-24,Male,Expats,No Degree,2100,stroke heart disease,SA
7747,25-44,Male,Expats,No Degree,9100,stroke heart disease,SA
7748,45+,Male,Expats,No Degree,2400,stroke heart disease,SA
7749,18-24,Female,Expats,No Degree,700,stroke heart disease,SA
7750,25-44,Female,Expats,No Degree,4200,stroke heart disease,SA
7751,45+,Female,Expats,No Degree,1700,stroke heart disease,SA
7752,18-24,Male,Expats,High School,2500,stroke heart disease,SA
7753,25-44,Male,Expats,High School,12000,stroke heart disease,SA
7754,45+,Male,Expats,High School,2600,stroke heart disease,SA
7755,18-24,Female,Expats,High School,940,stroke heart disease,SA
7756,25-44,Female,Expats,High School,4900,stroke heart disease,SA
7757,45+,Female,Expats,High School,1500,stroke heart disease,SA
7758,18-24,Male,Locals,Graduated,6500,stroke heart disease,SA
7759,25-44,Male,Locals,Graduated,24000,stroke heart disease,SA
7760,45+,Male,Locals,Graduated,4500,stroke heart disease,SA
7761,18-24,Female,Locals,Graduated,1800,stroke heart disease,SA
7762,25-44,Female,Locals,Graduated,9000,stroke heart disease,SA
7763,45+,Female,Locals,Graduated,2200,stroke heart disease,SA
7764,18-24,Male,Locals,No Degree,39000,stroke heart disease,SA
7765,25-44,Male,Locals,No Degree,73000,stroke heart disease,SA
7766,45+,Male,Locals,No Degree,15000,stroke heart disease,SA
7767,18-24,Female,Locals,No Degree,9700,stroke heart disease,SA
7768,25-44,Female,Locals,No Degree,13000,stroke heart disease,SA
7769,45+,Female,Locals,No Degree,5000,stroke heart disease,SA
7770,18-24,Male,Locals,High School,3200,stroke heart disease,SA
7771,25-44,Male,Locals,High School,8700,stroke heart disease,SA
7772,45+,Male,Locals,High School,1700,stroke heart disease,SA
7773,18-24,Female,Locals,High School,1200,stroke heart disease,SA
7774,25-44,Female,Locals,High School,3100,stroke heart disease,SA
7775,45+,Female,Locals,High School,870,stroke heart disease,SA
7776,18-24,Male,Expats,Graduated,40,stroke heart disease,SO
7777,25-44,Male,Expats,Graduated,120,stroke heart disease,SO
7778,45+,Male,Expats,Graduated,20,stroke heart disease,SO
7779,18-24,Female,Expats,Graduated,50,stroke heart disease,SO
7780,25-44,Female,Expats,Graduated,20,stroke heart disease,SO
