,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
85,fitness and wellness,LB,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,44000,18-24
86,fitness and wellness,LY,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,40000,18-24
87,fitness and wellness,MA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,270000,18-24
88,fitness and wellness,OM,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,4100,18-24
89,fitness and wellness,QA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,880,18-24
90,fitness and wellness,SA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,54000,18-24
91,fitness and wellness,SO,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,4600,18-24
92,fitness and wellness,TN,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,95000,18-24
93,fitness and wellness,AE,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,3800,18-24
94,fitness and wellness,YE,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,32000,18-24
95,fitness and wellness,PS,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,HS,27000,18-24
96,fitness and wellness,DZ,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,38000,18-24
97,fitness and wellness,EG,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,350000,18-24
98,fitness and wellness,IQ,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,87000,18-24
99,fitness and wellness,JO,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,47000,18-24
100,fitness and wellness,KW,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,2300,18-24
101,fitness and wellness,LB,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,45000,18-24
102,fitness and wellness,LY,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,11000,18-24
103,fitness and wellness,MA,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,76000,18-24
104,fitness and wellness,OM,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,2100,18-24
105,fitness and wellness,QA,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,3000,18-24
106,fitness and wellness,SA,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,71000,18-24
107,fitness and wellness,SO,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,7500,18-24
108,fitness and wellness,TN,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,34000,18-24
109,fitness and wellness,AE,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,11000,18-24
110,fitness and wellness,YE,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,6000,18-24
111,fitness and wellness,PS,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,8200,18-24
112,fitness and wellness,DZ,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,8200,18-24
113,fitness and wellness,EG,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,34000,18-24
114,fitness and wellness,IQ,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,2200,18-24
115,fitness and wellness,JO,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,2200,18-24
116,fitness and wellness,KW,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,130,18-24
117,fitness and wellness,LB,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,2100,18-24
118,fitness and wellness,LY,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,720,18-24
119,fitness and wellness,MA,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,18000,18-24
120,fitness and wellness,OM,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,80,18-24
121,fitness and wellness,QA,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,140,18-24
122,fitness and wellness,SA,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,2600,18-24
123,fitness and wellness,SO,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,240,18-24
124,fitness and wellness,TN,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,11000,18-24
125,fitness and wellness,AE,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,420,18-24
126,fitness and wellness,YE,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,220,18-24
127,fitness and wellness,PS,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,380,18-24
128,fitness and wellness,DZ,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,230,18-24
129,fitness and wellness,EG,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,1000,18-24
130,fitness and wellness,IQ,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,290,18-24
131,fitness and wellness,JO,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,200,18-24
132,fitness and wellness,KW,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,380,18-24
133,fitness and wellness,LB,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,140,18-24
134,fitness and wellness,LY,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,50,18-24
135,fitness and wellness,MA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,420,18-24
136,fitness and wellness,OM,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,560,18-24
137,fitness and wellness,QA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,1200,18-24
138,fitness and wellness,SA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,31000,18-24
139,fitness and wellness,SO,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
140,fitness and wellness,TN,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,90,18-24
141,fitness and wellness,AE,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,4600,18-24
142,fitness and wellness,YE,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,30,18-24
143,fitness and wellness,PS,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
144,fitness and wellness,DZ,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,1700,18-24
145,fitness and wellness,EG,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,1400,18-24
146,fitness and wellness,IQ,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,1900,18-24
147,fitness and wellness,JO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,370,18-24
148,fitness and wellness,KW,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,140,18-24
149,fitness and wellness,LB,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,640,18-24
150,fitness and wellness,LY,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,40,18-24
151,fitness and wellness,MA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,3300,18-24
152,fitness and wellness,OM,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,180,18-24
153,fitness and wellness,QA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,680,18-24
154,fitness and wellness,SA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,12000,18-24
155,fitness and wellness,SO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,2800,18-24
156,fitness and wellness,TN,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,2800,18-24
157,fitness and wellness,AE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,2400,18-24
158,fitness and wellness,YE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
159,fitness and wellness,PS,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,30,18-24
160,fitness and wellness,DZ,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,450000,18-24
161,fitness and wellness,EG,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,1400000,18-24
162,fitness and wellness,IQ,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,500000,18-24
163,fitness and wellness,JO,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,130000,18-24
164,fitness and wellness,KW,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,2000,18-24
165,fitness and wellness,LB,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,56000,18-24
166,fitness and wellness,LY,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,72000,18-24
167,fitness and wellness,MA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,650000,18-24
168,fitness and wellness,OM,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,6300,18-24
169,fitness and wellness,QA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,1700,18-24
170,fitness and wellness,SA,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,94000,18-24
171,fitness and wellness,SO,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,14000,18-24
172,fitness and wellness,TN,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,190000,18-24
173,fitness and wellness,AE,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,5600,18-24
174,fitness and wellness,YE,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,52000,18-24
175,fitness and wellness,PS,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,45000,18-24
176,fitness and wellness,DZ,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,85000,18-24
177,fitness and wellness,EG,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,520000,18-24
178,fitness and wellness,IQ,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,120000,18-24
179,fitness and wellness,JO,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,49000,18-24
180,fitness and wellness,KW,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,3700,18-24
181,fitness and wellness,LB,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,55000,18-24
182,fitness and wellness,LY,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,17000,18-24
183,fitness and wellness,MA,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,180000,18-24
184,fitness and wellness,OM,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,5100,18-24
185,fitness and wellness,QA,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,9000,18-24
186,fitness and wellness,SA,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,130000,18-24
187,fitness and wellness,SO,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,21000,18-24
188,fitness and wellness,TN,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,69000,18-24
189,fitness and wellness,AE,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,30000,18-24
190,fitness and wellness,YE,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,8000,18-24
191,fitness and wellness,PS,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,12000,18-24
192,fitness and wellness,DZ,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,21000,18-24
193,fitness and wellness,EG,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,47000,18-24
194,fitness and wellness,IQ,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,3500,18-24
195,fitness and wellness,JO,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,2400,18-24
196,fitness and wellness,KW,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,190,18-24
197,fitness and wellness,LB,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,2500,18-24
198,fitness and wellness,LY,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,1100,18-24
199,fitness and wellness,MA,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,46000,18-24
