,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
31963,fitness and wellness,SO,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,0,25-44
31964,fitness and wellness,TN,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,35,25-44
31965,fitness and wellness,AE,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,5500,25-44
31966,fitness and wellness,YE,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,15,25-44
31967,fitness and wellness,PS,Expats,Female,False,Indian,NOTSELECTED,44.0,25,HS,0,25-44
31968,fitness and wellness,DZ,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,165,25-44
31969,fitness and wellness,EG,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,650,25-44
31970,fitness and wellness,IQ,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,230,25-44
31971,fitness and wellness,JO,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,1750,25-44
31972,fitness and wellness,KW,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,18000,25-44
31973,fitness and wellness,LB,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,2800,25-44
31974,fitness and wellness,LY,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,50,25-44
31975,fitness and wellness,MA,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,270,25-44
31976,fitness and wellness,OM,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,2250,25-44
31977,fitness and wellness,QA,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,9500,25-44
31978,fitness and wellness,SA,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,36500,25-44
31979,fitness and wellness,SO,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,275,25-44
31980,fitness and wellness,TN,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,495,25-44
31981,fitness and wellness,AE,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,28500,25-44
31982,fitness and wellness,YE,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,30,25-44
31983,fitness and wellness,PS,Expats,Female,False,SE Asia,NOTSELECTED,44.0,25,HS,20,25-44
31984,fitness and wellness,DZ,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,175000,25-44
31985,fitness and wellness,EG,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,850000,25-44
31986,fitness and wellness,IQ,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,135000,25-44
31987,fitness and wellness,JO,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,120000,25-44
31988,fitness and wellness,KW,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,19500,25-44
31989,fitness and wellness,LB,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,75000,25-44
