,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
5940,smoking awareness,KW,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,0,18-24
5941,smoking awareness,LB,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,0,18-24
5942,smoking awareness,LY,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,0,18-24
5943,smoking awareness,MA,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,800,18-24
5944,smoking awareness,OM,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,0,18-24
5945,smoking awareness,QA,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,0,18-24
5946,smoking awareness,SA,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,350,18-24
5947,smoking awareness,SO,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,0,18-24
5948,smoking awareness,TN,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,550,18-24
5949,smoking awareness,AE,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,110,18-24
5950,smoking awareness,YE,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,0,18-24
5951,smoking awareness,PS,Locals,Male,False,English,NOTSELECTED,24.0,18,GRAD,130,18-24
5952,smoking awareness,DZ,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,140,18-24
5953,smoking awareness,EG,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,690,18-24
5954,smoking awareness,IQ,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,0,18-24
5955,smoking awareness,JO,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,0,18-24
5956,smoking awareness,KW,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,0,18-24
5957,smoking awareness,LB,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,0,18-24
5958,smoking awareness,LY,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,0,18-24
5959,smoking awareness,MA,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,200,18-24
5960,smoking awareness,OM,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,0,18-24
5961,smoking awareness,QA,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,0,18-24
5962,smoking awareness,SA,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,0,18-24
5963,smoking awareness,SO,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,0,18-24
5964,smoking awareness,TN,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,260,18-24
5965,smoking awareness,AE,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,0,18-24
5966,smoking awareness,YE,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,0,18-24
5967,smoking awareness,PS,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,0,18-24
5968,smoking awareness,DZ,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
5969,smoking awareness,EG,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,30,18-24
5970,smoking awareness,IQ,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
5971,smoking awareness,JO,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
5972,smoking awareness,KW,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
5973,smoking awareness,LB,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
5974,smoking awareness,LY,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
5975,smoking awareness,MA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
5976,smoking awareness,OM,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
5977,smoking awareness,QA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
5978,smoking awareness,SA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,220,18-24
5979,smoking awareness,SO,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
5980,smoking awareness,TN,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
5981,smoking awareness,AE,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,50,18-24
5982,smoking awareness,YE,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
5983,smoking awareness,PS,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24
5984,smoking awareness,DZ,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
5985,smoking awareness,EG,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
5986,smoking awareness,IQ,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
5987,smoking awareness,JO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
5988,smoking awareness,KW,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
5989,smoking awareness,LB,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
5990,smoking awareness,LY,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
5991,smoking awareness,MA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
5992,smoking awareness,OM,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
5993,smoking awareness,QA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
5994,smoking awareness,SA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,70,18-24
5995,smoking awareness,SO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
5996,smoking awareness,TN,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,30,18-24
5997,smoking awareness,AE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
5998,smoking awareness,YE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
5999,smoking awareness,PS,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,GRAD,0,18-24
6000,smoking awareness,DZ,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,310,18-24
6001,smoking awareness,EG,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,220,18-24
6002,smoking awareness,IQ,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,610,18-24
6003,smoking awareness,JO,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,120,18-24
6004,smoking awareness,KW,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,0,18-24
6005,smoking awareness,LB,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,0,18-24
6006,smoking awareness,LY,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,0,18-24
6007,smoking awareness,MA,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,200,18-24
6008,smoking awareness,OM,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,0,18-24
6009,smoking awareness,QA,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,0,18-24
6010,smoking awareness,SA,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,40,18-24
6011,smoking awareness,SO,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,0,18-24
6012,smoking awareness,TN,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,840,18-24
6013,smoking awareness,AE,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,40,18-24
6014,smoking awareness,YE,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,0,18-24
6015,smoking awareness,PS,Locals,Female,False,Arabic,NOTSELECTED,24.0,18,ND,0,18-24
6016,smoking awareness,DZ,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,50,18-24
6017,smoking awareness,EG,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,70,18-24
6018,smoking awareness,IQ,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,280,18-24
6019,smoking awareness,JO,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,0,18-24
6020,smoking awareness,KW,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,0,18-24
6021,smoking awareness,LB,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,0,18-24
