,interest,country_code,citizenship,gender,is_denominator,language,max_age,min_age,scholarity,audience,age_range
72458,cars vehicles,JO,Locals,Male,False,European,24.0,18,GRAD,1800,18-24
72459,cars vehicles,KW,Locals,Male,False,European,24.0,18,GRAD,90,18-24
72460,cars vehicles,LB,Locals,Male,False,European,24.0,18,GRAD,1700,18-24
72461,cars vehicles,LY,Locals,Male,False,European,24.0,18,GRAD,770,18-24
72462,cars vehicles,MA,Locals,Male,False,European,24.0,18,GRAD,33000,18-24
72463,cars vehicles,OM,Locals,Male,False,European,24.0,18,GRAD,110,18-24
72464,cars vehicles,QA,Locals,Male,False,European,24.0,18,GRAD,180,18-24
72465,cars vehicles,SA,Locals,Male,False,European,24.0,18,GRAD,1200,18-24
72466,cars vehicles,SO,Locals,Male,False,European,24.0,18,GRAD,140,18-24
72467,cars vehicles,TN,Locals,Male,False,European,24.0,18,GRAD,21000,18-24
72468,cars vehicles,AE,Locals,Male,False,European,24.0,18,GRAD,450,18-24
72469,cars vehicles,YE,Locals,Male,False,European,24.0,18,GRAD,190,18-24
72470,cars vehicles,PS,Locals,Male,False,European,24.0,18,GRAD,290,18-24
72471,cars vehicles,DZ,Locals,Male,False,Indian,24.0,18,GRAD,310,18-24
72473,cars vehicles,EG,Locals,Male,False,Indian,24.0,18,GRAD,1300,18-24
72474,cars vehicles,IQ,Locals,Male,False,Indian,24.0,18,GRAD,180,18-24
72475,cars vehicles,JO,Locals,Male,False,Indian,24.0,18,GRAD,130,18-24
72476,cars vehicles,KW,Locals,Male,False,Indian,24.0,18,GRAD,380,18-24
72477,cars vehicles,LB,Locals,Male,False,Indian,24.0,18,GRAD,50,18-24
72478,cars vehicles,LY,Locals,Male,False,Indian,24.0,18,GRAD,0,18-24
72479,cars vehicles,MA,Locals,Male,False,Indian,24.0,18,GRAD,810,18-24
72480,cars vehicles,OM,Locals,Male,False,Indian,24.0,18,GRAD,790,18-24
72481,cars vehicles,QA,Locals,Male,False,Indian,24.0,18,GRAD,1700,18-24
72482,cars vehicles,SA,Locals,Male,False,Indian,24.0,18,GRAD,20000,18-24
72483,cars vehicles,SO,Locals,Male,False,Indian,24.0,18,GRAD,0,18-24
72484,cars vehicles,TN,Locals,Male,False,Indian,24.0,18,GRAD,120,18-24
72485,cars vehicles,AE,Locals,Male,False,Indian,24.0,18,GRAD,8400,18-24
72486,cars vehicles,YE,Locals,Male,False,Indian,24.0,18,GRAD,0,18-24
72487,cars vehicles,PS,Locals,Male,False,Indian,24.0,18,GRAD,0,18-24
72488,cars vehicles,DZ,Locals,Male,False,English,24.0,18,GRAD,2100,18-24
72490,cars vehicles,EG,Locals,Male,False,English,24.0,18,GRAD,1600,18-24
72491,cars vehicles,IQ,Locals,Male,False,English,24.0,18,GRAD,1400,18-24
72492,cars vehicles,JO,Locals,Male,False,English,24.0,18,GRAD,280,18-24
72493,cars vehicles,KW,Locals,Male,False,English,24.0,18,GRAD,150,18-24
72494,cars vehicles,LB,Locals,Male,False,English,24.0,18,GRAD,560,18-24
72495,cars vehicles,LY,Locals,Male,False,English,24.0,18,GRAD,50,18-24
72496,cars vehicles,MA,Locals,Male,False,English,24.0,18,GRAD,4500,18-24
72497,cars vehicles,OM,Locals,Male,False,English,24.0,18,GRAD,310,18-24
72498,cars vehicles,QA,Locals,Male,False,English,24.0,18,GRAD,960,18-24
72499,cars vehicles,SA,Locals,Male,False,English,24.0,18,GRAD,8200,18-24
72500,cars vehicles,SO,Locals,Male,False,English,24.0,18,GRAD,1600,18-24
72501,cars vehicles,TN,Locals,Male,False,English,24.0,18,GRAD,3000,18-24
72502,cars vehicles,AE,Locals,Male,False,English,24.0,18,GRAD,4800,18-24
72503,cars vehicles,YE,Locals,Male,False,English,24.0,18,GRAD,40,18-24
72504,cars vehicles,PS,Locals,Male,False,English,24.0,18,GRAD,50,18-24
73032,cars vehicles,DZ,Locals,Female,False,Arabic,24.0,18,ND,54000,18-24
73034,cars vehicles,EG,Locals,Female,False,Arabic,24.0,18,ND,100000,18-24
73035,cars vehicles,IQ,Locals,Female,False,Arabic,24.0,18,ND,16000,18-24
73036,cars vehicles,JO,Locals,Female,False,Arabic,24.0,18,ND,15000,18-24
73037,cars vehicles,KW,Locals,Female,False,Arabic,24.0,18,ND,350,18-24
73038,cars vehicles,LB,Locals,Female,False,Arabic,24.0,18,ND,15000,18-24
73039,cars vehicles,LY,Locals,Female,False,Arabic,24.0,18,ND,6700,18-24
73040,cars vehicles,MA,Locals,Female,False,Arabic,24.0,18,ND,42000,18-24
73041,cars vehicles,OM,Locals,Female,False,Arabic,24.0,18,ND,380,18-24
73042,cars vehicles,QA,Locals,Female,False,Arabic,24.0,18,ND,120,18-24
73043,cars vehicles,SA,Locals,Female,False,Arabic,24.0,18,ND,6100,18-24
73044,cars vehicles,SO,Locals,Female,False,Arabic,24.0,18,ND,640,18-24
73045,cars vehicles,TN,Locals,Female,False,Arabic,24.0,18,ND,39000,18-24
73046,cars vehicles,AE,Locals,Female,False,Arabic,24.0,18,ND,540,18-24
73047,cars vehicles,YE,Locals,Female,False,Arabic,24.0,18,ND,2200,18-24
73048,cars vehicles,PS,Locals,Female,False,Arabic,24.0,18,ND,2500,18-24
73049,cars vehicles,DZ,Locals,Female,False,English,24.0,18,ND,6900,18-24
73051,cars vehicles,EG,Locals,Female,False,English,24.0,18,ND,26000,18-24
73052,cars vehicles,IQ,Locals,Female,False,English,24.0,18,ND,7900,18-24
73053,cars vehicles,JO,Locals,Female,False,English,24.0,18,ND,5800,18-24
73054,cars vehicles,KW,Locals,Female,False,English,24.0,18,ND,680,18-24
73055,cars vehicles,LB,Locals,Female,False,English,24.0,18,ND,14000,18-24
73056,cars vehicles,LY,Locals,Female,False,English,24.0,18,ND,2000,18-24
73057,cars vehicles,MA,Locals,Female,False,English,24.0,18,ND,9300,18-24
73058,cars vehicles,OM,Locals,Female,False,English,24.0,18,ND,270,18-24
73059,cars vehicles,QA,Locals,Female,False,English,24.0,18,ND,390,18-24
73060,cars vehicles,SA,Locals,Female,False,English,24.0,18,ND,8500,18-24
73061,cars vehicles,SO,Locals,Female,False,English,24.0,18,ND,1600,18-24
