,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
2977,obesity,EG,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,130000,18-24
2978,obesity,IQ,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,30000,18-24
2979,obesity,JO,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,12000,18-24
2980,obesity,KW,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,360,18-24
2981,obesity,LB,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,10000,18-24
2982,obesity,LY,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,3400,18-24
2983,obesity,MA,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,15000,18-24
2984,obesity,OM,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,310,18-24
2985,obesity,QA,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,450,18-24
2986,obesity,SA,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,6300,18-24
2987,obesity,SO,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,860,18-24
2988,obesity,TN,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,9900,18-24
2989,obesity,AE,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,4900,18-24
2990,obesity,YE,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,940,18-24
2991,obesity,PS,Locals,Male,False,English,NOTSELECTED,24.0,18,HS,1200,18-24
2992,obesity,DZ,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,1600,18-24
2993,obesity,EG,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,13000,18-24
2994,obesity,IQ,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,690,18-24
2995,obesity,JO,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,570,18-24
2996,obesity,KW,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,0,18-24
2997,obesity,LB,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,540,18-24
2998,obesity,LY,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,210,18-24
2999,obesity,MA,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,3900,18-24
3000,obesity,OM,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,0,18-24
3001,obesity,QA,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,0,18-24
3002,obesity,SA,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,190,18-24
