,age_range,gender,citizenship,scholarity,audience,topic,country_code
2307,18-24,Female,Expats,Graduated,4300,obesity,TN
2308,25-44,Female,Expats,Graduated,6200,obesity,TN
2309,45+,Female,Expats,Graduated,1200,obesity,TN
2310,18-24,Male,Expats,No Degree,2500,obesity,TN
2311,25-44,Male,Expats,No Degree,2400,obesity,TN
2312,45+,Male,Expats,No Degree,720,obesity,TN
2313,18-24,Female,Expats,No Degree,1800,obesity,TN
2314,25-44,Female,Expats,No Degree,3200,obesity,TN
2315,45+,Female,Expats,No Degree,1000,obesity,TN
2316,18-24,Male,Expats,High School,3000,obesity,TN
2317,25-44,Male,Expats,High School,1400,obesity,TN
2318,45+,Male,Expats,High School,490,obesity,TN
2319,18-24,Female,Expats,High School,2100,obesity,TN
2320,25-44,Female,Expats,High School,1700,obesity,TN
2321,45+,Female,Expats,High School,500,obesity,TN
2322,18-24,Male,Locals,Graduated,40000,obesity,TN
2323,25-44,Male,Locals,Graduated,47000,obesity,TN
2324,45+,Male,Locals,Graduated,12000,obesity,TN
2325,18-24,Female,Locals,Graduated,60000,obesity,TN
2326,25-44,Female,Locals,Graduated,110000,obesity,TN
2327,45+,Female,Locals,Graduated,13000,obesity,TN
2328,18-24,Male,Locals,No Degree,27000,obesity,TN
2329,25-44,Male,Locals,No Degree,33000,obesity,TN
2330,45+,Male,Locals,No Degree,13000,obesity,TN
