,topic,country_code,citizenship,gender,is_denominator,language,max_age,min_age,scholarity,audience,age_range
74851,cars vehicles,DZ,Locals,Male,False,NOTSELECTED,44,25,HS,85000,25-44
74853,cars vehicles,EG,Locals,Male,False,NOTSELECTED,44,25,HS,270000,25-44
74854,cars vehicles,IQ,Locals,Male,False,NOTSELECTED,44,25,HS,88000,25-44
74855,cars vehicles,JO,Locals,Male,False,NOTSELECTED,44,25,HS,42000,25-44
74856,cars vehicles,KW,Locals,Male,False,NOTSELECTED,44,25,HS,2100,25-44
74857,cars vehicles,LB,Locals,Male,False,NOTSELECTED,44,25,HS,19000,25-44
74858,cars vehicles,LY,Locals,Male,False,NOTSELECTED,44,25,HS,17000,25-44
74859,cars vehicles,MA,Locals,Male,False,NOTSELECTED,44,25,HS,92000,25-44
74860,cars vehicles,OM,Locals,Male,False,NOTSELECTED,44,25,HS,3300,25-44
74861,cars vehicles,QA,Locals,Male,False,NOTSELECTED,44,25,HS,2400,25-44
74862,cars vehicles,SA,Locals,Male,False,NOTSELECTED,44,25,HS,94000,25-44
74863,cars vehicles,SO,Locals,Male,False,NOTSELECTED,44,25,HS,770,25-44
74864,cars vehicles,TN,Locals,Male,False,NOTSELECTED,44,25,HS,61000,25-44
74865,cars vehicles,AE,Locals,Male,False,NOTSELECTED,44,25,HS,8700,25-44
74866,cars vehicles,YE,Locals,Male,False,NOTSELECTED,44,25,HS,11000,25-44
74867,cars vehicles,PS,Locals,Male,False,NOTSELECTED,44,25,HS,7700,25-44
74953,cars vehicles,DZ,Locals,Male,False,NOTSELECTED,44,25,GRAD,340000,25-44
74955,cars vehicles,EG,Locals,Male,False,NOTSELECTED,44,25,GRAD,1200000,25-44
74956,cars vehicles,IQ,Locals,Male,False,NOTSELECTED,44,25,GRAD,300000,25-44
74957,cars vehicles,JO,Locals,Male,False,NOTSELECTED,44,25,GRAD,150000,25-44
74958,cars vehicles,KW,Locals,Male,False,NOTSELECTED,44,25,GRAD,10000,25-44
74959,cars vehicles,LB,Locals,Male,False,NOTSELECTED,44,25,GRAD,67000,25-44
74960,cars vehicles,LY,Locals,Male,False,NOTSELECTED,44,25,GRAD,74000,25-44
74961,cars vehicles,MA,Locals,Male,False,NOTSELECTED,44,25,GRAD,350000,25-44
74962,cars vehicles,OM,Locals,Male,False,NOTSELECTED,44,25,GRAD,13000,25-44
74963,cars vehicles,QA,Locals,Male,False,NOTSELECTED,44,25,GRAD,11000,25-44
74964,cars vehicles,SA,Locals,Male,False,NOTSELECTED,44,25,GRAD,290000,25-44
74965,cars vehicles,SO,Locals,Male,False,NOTSELECTED,44,25,GRAD,4300,25-44
74966,cars vehicles,TN,Locals,Male,False,NOTSELECTED,44,25,GRAD,220000,25-44
74967,cars vehicles,AE,Locals,Male,False,NOTSELECTED,44,25,GRAD,39000,25-44
74968,cars vehicles,YE,Locals,Male,False,NOTSELECTED,44,25,GRAD,42000,25-44
74969,cars vehicles,PS,Locals,Male,False,NOTSELECTED,44,25,GRAD,33000,25-44
75565,cars vehicles,DZ,Locals,Female,False,NOTSELECTED,44,25,ND,46000,25-44
75567,cars vehicles,EG,Locals,Female,False,NOTSELECTED,44,25,ND,87000,25-44
75568,cars vehicles,IQ,Locals,Female,False,NOTSELECTED,44,25,ND,19000,25-44
75569,cars vehicles,JO,Locals,Female,False,NOTSELECTED,44,25,ND,23000,25-44
75570,cars vehicles,KW,Locals,Female,False,NOTSELECTED,44,25,ND,2100,25-44
75571,cars vehicles,LB,Locals,Female,False,NOTSELECTED,44,25,ND,34000,25-44
75572,cars vehicles,LY,Locals,Female,False,NOTSELECTED,44,25,ND,9100,25-44
75573,cars vehicles,MA,Locals,Female,False,NOTSELECTED,44,25,ND,35000,25-44
75574,cars vehicles,OM,Locals,Female,False,NOTSELECTED,44,25,ND,850,25-44
75575,cars vehicles,QA,Locals,Female,False,NOTSELECTED,44,25,ND,1200,25-44
75576,cars vehicles,SA,Locals,Female,False,NOTSELECTED,44,25,ND,25000,25-44
75577,cars vehicles,SO,Locals,Female,False,NOTSELECTED,44,25,ND,480,25-44
75578,cars vehicles,TN,Locals,Female,False,NOTSELECTED,44,25,ND,52000,25-44
75579,cars vehicles,AE,Locals,Female,False,NOTSELECTED,44,25,ND,2600,25-44
75580,cars vehicles,YE,Locals,Female,False,NOTSELECTED,44,25,ND,2700,25-44
75581,cars vehicles,PS,Locals,Female,False,NOTSELECTED,44,25,ND,3000,25-44
75667,cars vehicles,DZ,Locals,Female,False,NOTSELECTED,44,25,HS,17000,25-44
75669,cars vehicles,EG,Locals,Female,False,NOTSELECTED,44,25,HS,45000,25-44
75670,cars vehicles,IQ,Locals,Female,False,NOTSELECTED,44,25,HS,10000,25-44
75671,cars vehicles,JO,Locals,Female,False,NOTSELECTED,44,25,HS,14000,25-44
75672,cars vehicles,KW,Locals,Female,False,NOTSELECTED,44,25,HS,810,25-44
75673,cars vehicles,LB,Locals,Female,False,NOTSELECTED,44,25,HS,13000,25-44
75674,cars vehicles,LY,Locals,Female,False,NOTSELECTED,44,25,HS,5400,25-44
75675,cars vehicles,MA,Locals,Female,False,NOTSELECTED,44,25,HS,16000,25-44
75676,cars vehicles,OM,Locals,Female,False,NOTSELECTED,44,25,HS,390,25-44
75677,cars vehicles,QA,Locals,Female,False,NOTSELECTED,44,25,HS,470,25-44
75678,cars vehicles,SA,Locals,Female,False,NOTSELECTED,44,25,HS,7500,25-44
75679,cars vehicles,SO,Locals,Female,False,NOTSELECTED,44,25,HS,200,25-44
75680,cars vehicles,TN,Locals,Female,False,NOTSELECTED,44,25,HS,28000,25-44
75681,cars vehicles,AE,Locals,Female,False,NOTSELECTED,44,25,HS,1200,25-44
75682,cars vehicles,YE,Locals,Female,False,NOTSELECTED,44,25,HS,1600,25-44
75683,cars vehicles,PS,Locals,Female,False,NOTSELECTED,44,25,HS,2600,25-44
75769,cars vehicles,DZ,Locals,Female,False,NOTSELECTED,44,25,GRAD,85000,25-44
75771,cars vehicles,EG,Locals,Female,False,NOTSELECTED,44,25,GRAD,280000,25-44
75772,cars vehicles,IQ,Locals,Female,False,NOTSELECTED,44,25,GRAD,38000,25-44
75773,cars vehicles,JO,Locals,Female,False,NOTSELECTED,44,25,GRAD,53000,25-44
75774,cars vehicles,KW,Locals,Female,False,NOTSELECTED,44,25,GRAD,3200,25-44
75775,cars vehicles,LB,Locals,Female,False,NOTSELECTED,44,25,GRAD,52000,25-44
75776,cars vehicles,LY,Locals,Female,False,NOTSELECTED,44,25,GRAD,23000,25-44
75777,cars vehicles,MA,Locals,Female,False,NOTSELECTED,44,25,GRAD,70000,25-44
75778,cars vehicles,OM,Locals,Female,False,NOTSELECTED,44,25,GRAD,1600,25-44
75779,cars vehicles,QA,Locals,Female,False,NOTSELECTED,44,25,GRAD,2600,25-44
75780,cars vehicles,SA,Locals,Female,False,NOTSELECTED,44,25,GRAD,27000,25-44
75781,cars vehicles,SO,Locals,Female,False,NOTSELECTED,44,25,GRAD,490,25-44
75782,cars vehicles,TN,Locals,Female,False,NOTSELECTED,44,25,GRAD,130000,25-44
75783,cars vehicles,AE,Locals,Female,False,NOTSELECTED,44,25,GRAD,5500,25-44
75784,cars vehicles,YE,Locals,Female,False,NOTSELECTED,44,25,GRAD,5300,25-44
75785,cars vehicles,PS,Locals,Female,False,NOTSELECTED,44,25,GRAD,10000,25-44
77197,cars vehicles,DZ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,18000,45+
77199,cars vehicles,EG,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,220000,45+
77200,cars vehicles,IQ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,16000,45+
77201,cars vehicles,JO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,17000,45+
77202,cars vehicles,KW,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,1600,45+
77203,cars vehicles,LB,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,18000,45+
77204,cars vehicles,LY,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,4700,45+
77205,cars vehicles,MA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,26000,45+
77206,cars vehicles,OM,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,640,45+
77207,cars vehicles,QA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,1100,45+
77208,cars vehicles,SA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,90000,45+
77209,cars vehicles,SO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,720,45+
77210,cars vehicles,TN,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,20000,45+
77211,cars vehicles,AE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,3600,45+
77212,cars vehicles,YE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,2900,45+
77213,cars vehicles,PS,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,1500,45+
77299,cars vehicles,DZ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,7300,45+
77301,cars vehicles,EG,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,45000,45+
77302,cars vehicles,IQ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,6700,45+
77303,cars vehicles,JO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,6400,45+
77304,cars vehicles,KW,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,370,45+
77305,cars vehicles,LB,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,4300,45+
77306,cars vehicles,LY,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,2000,45+
77307,cars vehicles,MA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,9400,45+
77308,cars vehicles,OM,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,210,45+
77309,cars vehicles,QA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,200,45+
77310,cars vehicles,SA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,15000,45+
77311,cars vehicles,SO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,120,45+
77312,cars vehicles,TN,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,13000,45+
77313,cars vehicles,AE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,1100,45+
77314,cars vehicles,YE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,1100,45+
77315,cars vehicles,PS,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,880,45+
77401,cars vehicles,DZ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,22000,45+
77403,cars vehicles,EG,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,170000,45+
77404,cars vehicles,IQ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,22000,45+
77405,cars vehicles,JO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,17000,45+
77406,cars vehicles,KW,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,1600,45+
77407,cars vehicles,LB,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,13000,45+
77408,cars vehicles,LY,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,7400,45+
77409,cars vehicles,MA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,31000,45+
77410,cars vehicles,OM,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,750,45+
77411,cars vehicles,QA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,810,45+
77412,cars vehicles,SA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,43000,45+
77413,cars vehicles,SO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,270,45+
77414,cars vehicles,TN,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,34000,45+
77415,cars vehicles,AE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,3800,45+
77416,cars vehicles,YE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,3500,45+
77417,cars vehicles,PS,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,3000,45+
78013,cars vehicles,DZ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,6000,45+
78015,cars vehicles,EG,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,43000,45+
78016,cars vehicles,IQ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,3700,45+
78017,cars vehicles,JO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,6100,45+
78018,cars vehicles,KW,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,370,45+
78019,cars vehicles,LB,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,13000,45+
78020,cars vehicles,LY,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,1900,45+
78021,cars vehicles,MA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,4200,45+
78022,cars vehicles,OM,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,120,45+
78023,cars vehicles,QA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,260,45+
78024,cars vehicles,SA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,13000,45+
78025,cars vehicles,SO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,60,45+
78026,cars vehicles,TN,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,10000,45+
78027,cars vehicles,AE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,550,45+
78028,cars vehicles,YE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,490,45+
78029,cars vehicles,PS,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,720,45+
78115,cars vehicles,DZ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,2500,45+
78117,cars vehicles,EG,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,7600,45+
78118,cars vehicles,IQ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,1100,45+
78119,cars vehicles,JO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,1700,45+
78120,cars vehicles,KW,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,120,45+
78121,cars vehicles,LB,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,2800,45+
78122,cars vehicles,LY,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,720,45+
78123,cars vehicles,MA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,2000,45+
78124,cars vehicles,OM,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,50,45+
78125,cars vehicles,QA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,50,45+
78126,cars vehicles,SA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,2200,45+
78127,cars vehicles,SO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,80,45+
78128,cars vehicles,TN,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,6200,45+
78129,cars vehicles,AE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,220,45+
78130,cars vehicles,YE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,90,45+
78131,cars vehicles,PS,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,270,45+
78217,cars vehicles,DZ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,6200,45+
78219,cars vehicles,EG,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,36000,45+
78220,cars vehicles,IQ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,3300,45+
78221,cars vehicles,JO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,5400,45+
78222,cars vehicles,KW,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,370,45+
78223,cars vehicles,LB,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,8000,45+
78224,cars vehicles,LY,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,2000,45+
78225,cars vehicles,MA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,5600,45+
78226,cars vehicles,OM,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,130,45+
78227,cars vehicles,QA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,190,45+
78228,cars vehicles,SA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,6000,45+
78229,cars vehicles,SO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,110,45+
78230,cars vehicles,TN,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,13000,45+
78231,cars vehicles,AE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,640,45+
78232,cars vehicles,YE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,300,45+
78233,cars vehicles,PS,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,720,45+
82093,shopping,DZ,Locals,Male,False,NOTSELECTED,24,18,ND,1100000,18-24
82095,shopping,EG,Locals,Male,False,NOTSELECTED,24,18,ND,2100000,18-24
82096,shopping,IQ,Locals,Male,False,NOTSELECTED,24,18,ND,1300000,18-24
82097,shopping,JO,Locals,Male,False,NOTSELECTED,24,18,ND,240000,18-24
82098,shopping,KW,Locals,Male,False,NOTSELECTED,24,18,ND,52000,18-24
82099,shopping,LB,Locals,Male,False,NOTSELECTED,24,18,ND,140000,18-24
82100,shopping,LY,Locals,Male,False,NOTSELECTED,24,18,ND,110000,18-24
82101,shopping,MA,Locals,Male,False,NOTSELECTED,24,18,ND,910000,18-24
82102,shopping,OM,Locals,Male,False,NOTSELECTED,24,18,ND,57000,18-24
82103,shopping,QA,Locals,Male,False,NOTSELECTED,24,18,ND,27000,18-24
82104,shopping,SA,Locals,Male,False,NOTSELECTED,24,18,ND,1900000,18-24
82105,shopping,SO,Locals,Male,False,NOTSELECTED,24,18,ND,47000,18-24
82106,shopping,TN,Locals,Male,False,NOTSELECTED,24,18,ND,340000,18-24
82107,shopping,AE,Locals,Male,False,NOTSELECTED,24,18,ND,180000,18-24
82108,shopping,YE,Locals,Male,False,NOTSELECTED,24,18,ND,140000,18-24
82109,shopping,PS,Locals,Male,False,NOTSELECTED,24,18,ND,52000,18-24
82195,shopping,DZ,Locals,Male,False,NOTSELECTED,24,18,HS,320000,18-24
82197,shopping,EG,Locals,Male,False,NOTSELECTED,24,18,HS,1000000,18-24
82198,shopping,IQ,Locals,Male,False,NOTSELECTED,24,18,HS,440000,18-24
82199,shopping,JO,Locals,Male,False,NOTSELECTED,24,18,HS,140000,18-24
82200,shopping,KW,Locals,Male,False,NOTSELECTED,24,18,HS,7300,18-24
82201,shopping,LB,Locals,Male,False,NOTSELECTED,24,18,HS,57000,18-24
82202,shopping,LY,Locals,Male,False,NOTSELECTED,24,18,HS,57000,18-24
82203,shopping,MA,Locals,Male,False,NOTSELECTED,24,18,HS,340000,18-24
82204,shopping,OM,Locals,Male,False,NOTSELECTED,24,18,HS,13000,18-24
82205,shopping,QA,Locals,Male,False,NOTSELECTED,24,18,HS,5300,18-24
82206,shopping,SA,Locals,Male,False,NOTSELECTED,24,18,HS,200000,18-24
82207,shopping,SO,Locals,Male,False,NOTSELECTED,24,18,HS,12000,18-24
82208,shopping,TN,Locals,Male,False,NOTSELECTED,24,18,HS,140000,18-24
82209,shopping,AE,Locals,Male,False,NOTSELECTED,24,18,HS,25000,18-24
82210,shopping,YE,Locals,Male,False,NOTSELECTED,24,18,HS,59000,18-24
82211,shopping,PS,Locals,Male,False,NOTSELECTED,24,18,HS,43000,18-24
82297,shopping,DZ,Locals,Male,False,NOTSELECTED,24,18,GRAD,710000,18-24
82299,shopping,EG,Locals,Male,False,NOTSELECTED,24,18,GRAD,1900000,18-24
82300,shopping,IQ,Locals,Male,False,NOTSELECTED,24,18,GRAD,740000,18-24
82301,shopping,JO,Locals,Male,False,NOTSELECTED,24,18,GRAD,190000,18-24
82302,shopping,KW,Locals,Male,False,NOTSELECTED,24,18,GRAD,12000,18-24
82303,shopping,LB,Locals,Male,False,NOTSELECTED,24,18,GRAD,75000,18-24
82304,shopping,LY,Locals,Male,False,NOTSELECTED,24,18,GRAD,110000,18-24
82305,shopping,MA,Locals,Male,False,NOTSELECTED,24,18,GRAD,820000,18-24
82306,shopping,OM,Locals,Male,False,NOTSELECTED,24,18,GRAD,26000,18-24
82307,shopping,QA,Locals,Male,False,NOTSELECTED,24,18,GRAD,14000,18-24
82308,shopping,SA,Locals,Male,False,NOTSELECTED,24,18,GRAD,340000,18-24
82309,shopping,SO,Locals,Male,False,NOTSELECTED,24,18,GRAD,34000,18-24
82310,shopping,TN,Locals,Male,False,NOTSELECTED,24,18,GRAD,280000,18-24
82311,shopping,AE,Locals,Male,False,NOTSELECTED,24,18,GRAD,54000,18-24
82312,shopping,YE,Locals,Male,False,NOTSELECTED,24,18,GRAD,98000,18-24
82313,shopping,PS,Locals,Male,False,NOTSELECTED,24,18,GRAD,74000,18-24
82909,shopping,DZ,Locals,Female,False,NOTSELECTED,24,18,ND,940000,18-24
82911,shopping,EG,Locals,Female,False,NOTSELECTED,24,18,ND,1600000,18-24
82912,shopping,IQ,Locals,Female,False,NOTSELECTED,24,18,ND,620000,18-24
82913,shopping,JO,Locals,Female,False,NOTSELECTED,24,18,ND,230000,18-24
82914,shopping,KW,Locals,Female,False,NOTSELECTED,24,18,ND,41000,18-24
82915,shopping,LB,Locals,Female,False,NOTSELECTED,24,18,ND,130000,18-24
82916,shopping,LY,Locals,Female,False,NOTSELECTED,24,18,ND,100000,18-24
82917,shopping,MA,Locals,Female,False,NOTSELECTED,24,18,ND,670000,18-24
82918,shopping,OM,Locals,Female,False,NOTSELECTED,24,18,ND,24000,18-24
82919,shopping,QA,Locals,Female,False,NOTSELECTED,24,18,ND,17000,18-24
82920,shopping,SA,Locals,Female,False,NOTSELECTED,24,18,ND,730000,18-24
82921,shopping,SO,Locals,Female,False,NOTSELECTED,24,18,ND,50000,18-24
82922,shopping,TN,Locals,Female,False,NOTSELECTED,24,18,ND,380000,18-24
82923,shopping,AE,Locals,Female,False,NOTSELECTED,24,18,ND,91000,18-24
82924,shopping,YE,Locals,Female,False,NOTSELECTED,24,18,ND,30000,18-24
82925,shopping,PS,Locals,Female,False,NOTSELECTED,24,18,ND,53000,18-24
83011,shopping,DZ,Locals,Female,False,NOTSELECTED,24,18,HS,260000,18-24
83013,shopping,EG,Locals,Female,False,NOTSELECTED,24,18,HS,930000,18-24
83014,shopping,IQ,Locals,Female,False,NOTSELECTED,24,18,HS,210000,18-24
83015,shopping,JO,Locals,Female,False,NOTSELECTED,24,18,HS,140000,18-24
83016,shopping,KW,Locals,Female,False,NOTSELECTED,24,18,HS,7300,18-24
83017,shopping,LB,Locals,Female,False,NOTSELECTED,24,18,HS,69000,18-24
83018,shopping,LY,Locals,Female,False,NOTSELECTED,24,18,HS,61000,18-24
83019,shopping,MA,Locals,Female,False,NOTSELECTED,24,18,HS,250000,18-24
83020,shopping,OM,Locals,Female,False,NOTSELECTED,24,18,HS,5300,18-24
83021,shopping,QA,Locals,Female,False,NOTSELECTED,24,18,HS,4700,18-24
83022,shopping,SA,Locals,Female,False,NOTSELECTED,24,18,HS,110000,18-24
83023,shopping,SO,Locals,Female,False,NOTSELECTED,24,18,HS,8500,18-24
83024,shopping,TN,Locals,Female,False,NOTSELECTED,24,18,HS,160000,18-24
83025,shopping,AE,Locals,Female,False,NOTSELECTED,24,18,HS,17000,18-24
83026,shopping,YE,Locals,Female,False,NOTSELECTED,24,18,HS,17000,18-24
83027,shopping,PS,Locals,Female,False,NOTSELECTED,24,18,HS,52000,18-24
83113,shopping,DZ,Locals,Female,False,NOTSELECTED,24,18,GRAD,560000,18-24
83115,shopping,EG,Locals,Female,False,NOTSELECTED,24,18,GRAD,1400000,18-24
83116,shopping,IQ,Locals,Female,False,NOTSELECTED,24,18,GRAD,260000,18-24
83117,shopping,JO,Locals,Female,False,NOTSELECTED,24,18,GRAD,140000,18-24
83118,shopping,KW,Locals,Female,False,NOTSELECTED,24,18,GRAD,8500,18-24
83119,shopping,LB,Locals,Female,False,NOTSELECTED,24,18,GRAD,73000,18-24
83120,shopping,LY,Locals,Female,False,NOTSELECTED,24,18,GRAD,89000,18-24
83121,shopping,MA,Locals,Female,False,NOTSELECTED,24,18,GRAD,500000,18-24
83122,shopping,OM,Locals,Female,False,NOTSELECTED,24,18,GRAD,7900,18-24
83123,shopping,QA,Locals,Female,False,NOTSELECTED,24,18,GRAD,6700,18-24
83124,shopping,SA,Locals,Female,False,NOTSELECTED,24,18,GRAD,150000,18-24
83125,shopping,SO,Locals,Female,False,NOTSELECTED,24,18,GRAD,23000,18-24
83126,shopping,TN,Locals,Female,False,NOTSELECTED,24,18,GRAD,290000,18-24
83127,shopping,AE,Locals,Female,False,NOTSELECTED,24,18,GRAD,26000,18-24
83128,shopping,YE,Locals,Female,False,NOTSELECTED,24,18,GRAD,19000,18-24
83129,shopping,PS,Locals,Female,False,NOTSELECTED,24,18,GRAD,67000,18-24
84541,shopping,DZ,Locals,Male,False,NOTSELECTED,44,25,ND,1500000,25-44
84543,shopping,EG,Locals,Male,False,NOTSELECTED,44,25,ND,3000000,25-44
84544,shopping,IQ,Locals,Male,False,NOTSELECTED,44,25,ND,1500000,25-44
84545,shopping,JO,Locals,Male,False,NOTSELECTED,44,25,ND,310000,25-44
84546,shopping,KW,Locals,Male,False,NOTSELECTED,44,25,ND,110000,25-44
84547,shopping,LB,Locals,Male,False,NOTSELECTED,44,25,ND,210000,25-44
84548,shopping,LY,Locals,Male,False,NOTSELECTED,44,25,ND,230000,25-44
84549,shopping,MA,Locals,Male,False,NOTSELECTED,44,25,ND,1200000,25-44
84550,shopping,OM,Locals,Male,False,NOTSELECTED,44,25,ND,87000,25-44
84551,shopping,QA,Locals,Male,False,NOTSELECTED,44,25,ND,42000,25-44
84552,shopping,SA,Locals,Male,False,NOTSELECTED,44,25,ND,3300000,25-44
84553,shopping,SO,Locals,Male,False,NOTSELECTED,44,25,ND,36000,25-44
84554,shopping,TN,Locals,Male,False,NOTSELECTED,44,25,ND,530000,25-44
84555,shopping,AE,Locals,Male,False,NOTSELECTED,44,25,ND,260000,25-44
84556,shopping,YE,Locals,Male,False,NOTSELECTED,44,25,ND,170000,25-44
84557,shopping,PS,Locals,Male,False,NOTSELECTED,44,25,ND,61000,25-44
84643,shopping,DZ,Locals,Male,False,NOTSELECTED,44,25,HS,290000,25-44
84645,shopping,EG,Locals,Male,False,NOTSELECTED,44,25,HS,750000,25-44
84646,shopping,IQ,Locals,Male,False,NOTSELECTED,44,25,HS,410000,25-44
84647,shopping,JO,Locals,Male,False,NOTSELECTED,44,25,HS,110000,25-44
84648,shopping,KW,Locals,Male,False,NOTSELECTED,44,25,HS,15000,25-44
84649,shopping,LB,Locals,Male,False,NOTSELECTED,44,25,HS,47000,25-44
84650,shopping,LY,Locals,Male,False,NOTSELECTED,44,25,HS,55000,25-44
84651,shopping,MA,Locals,Male,False,NOTSELECTED,44,25,HS,250000,25-44
84652,shopping,OM,Locals,Male,False,NOTSELECTED,44,25,HS,18000,25-44
84653,shopping,QA,Locals,Male,False,NOTSELECTED,44,25,HS,10000,25-44
84654,shopping,SA,Locals,Male,False,NOTSELECTED,44,25,HS,370000,25-44
84655,shopping,SO,Locals,Male,False,NOTSELECTED,44,25,HS,7100,25-44
84656,shopping,TN,Locals,Male,False,NOTSELECTED,44,25,HS,160000,25-44
